Unnamed: 0,zpid,address,price,beds,baths,area_sqft,latitude,longitude,status,home_type,days_on_zillow,zestimate,detail_url,has_open_house,is_featured,street_add,city,state_zipcode,state_code,zipcode,state_name,state_median_housing_value,state_median_prop_tax_rate,med_prop_tax_paid,single_filer_rates,single_filer_brackets,married_filing_jointly_rates,married_filing_jointly_brackets,state_avg_median_income
1708,324245313,"26320 Dry Fork Rd, Warrenton, MO 63383",365000,3,3,1874,38.788887,-91.14989,House for sale,SINGLE_FAMILY,3,,https://www.zillow.com/homedetails/26320-Dry-Fork-Rd-Warrenton-MO-63383/324245313_zpid/,FALSE,FALSE,26320 Dry Fork Rd,Warrenton,MO 63383,MO,63383,Missouri,168100,0.64,1134,4.7,9436,4.7,9436,78990.25
1709,66434272,"5218 N Spruce Ave, Kansas City, MO 64119",300000,3,2,1281,39.18897,-94.52997,Coming soon,SINGLE_FAMILY,3,,https://www.zillow.com/homedetails/5218-N-Spruce-Ave-Kansas-City-MO-64119/66434272_zpid/,FALSE,FALSE,5218 N Spruce Ave,Kansas City,MO 64119,MO,64119,Missouri,168100,0.64,1134,4.7,9436,4.7,9436,78990.25
1710,2562926,"14 Walnut Hill Ct, Saint Charles, MO 63304",299900,3,2,1414,38.727745,-90.673416,House for sale,SINGLE_FAMILY,192,,https://www.zillow.com/homedetails/14-Walnut-Hill-Ct-Saint-Charles-MO-63304/2562926_zpid/,FALSE,FALSE,14 Walnut Hill Ct,Saint Charles,MO 63304,MO,63304,Missouri,168100,0.64,1134,4.7,9436,4.7,9436,78990.25
1711,110487148,"3509 Robin Ln, Saint Joseph, MO 64506",349000,3,3,1858,39.80166,-94.80702,Coming soon,SINGLE_FAMILY,1,,https://www.zillow.com/homedetails/3509-Robin-Ln-Saint-Joseph-MO-64506/110487148_zpid/,FALSE,FALSE,3509 Robin Ln,Saint Joseph,MO 64506,MO,64506,Missouri,168100,0.64,1134,4.7,9436,4.7,9436,78990.25
1712,2396079,"4210 NW Lake Dr, Lees Summit, MO 64064",949500,5,4,5054,38.989594,-94.38658,Coming soon,SINGLE_FAMILY,4,,https://www.zillow.com/homedetails/4210-NW-Lake-Dr-Lees-Summit-MO-64064/2396079_zpid/,FALSE,FALSE,4210 NW Lake Dr,Lees Summit,MO 64064,MO,64064,Missouri,168100,0.64,1134,4.7,9436,4.7,9436,78990.25
1713,2436162,"10518 Mersington Ave, Kansas City, MO 64137",274900,4,3,2136,38.935593,-94.54447,House for sale,SINGLE_FAMILY,156,,https://www.zillow.com/homedetails/10518-Mersington-Ave-Kansas-City-MO-64137/2436162_zpid/,FALSE,FALSE,10518 Mersington Ave,Kansas City,MO 64137,MO,64137,Missouri,168100,0.64,1134,4.7,9436,4.7,9436,78990.25
1714,103696952,"1313 Commons Cir, Saint Charles, MO 63304",399900,3,3,2731,38.749783,-90.668236,Coming soon,SINGLE_FAMILY,3,,https://www.zillow.com/homedetails/1313-Commons-Cir-Saint-Charles-MO-63304/103696952_zpid/,FALSE,FALSE,1313 Commons Cir,Saint Charles,MO 63304,MO,63304,Missouri,168100,0.64,1134,4.7,9436,4.7,9436,78990.25
1715,450985103,"800 Holland Rd, Ballwin, MO 63021",1690000,5,4,8355,38.54663,-90.56292,House for sale,SINGLE_FAMILY,16,,https://www.zillow.com/homedetails/800-Holland-Rd-Ballwin-MO-63021/450985103_zpid/,FALSE,FALSE,800 Holland Rd,Ballwin,MO 63021,MO,63021,Missouri,168100,0.64,1134,4.7,9436,4.7,9436,78990.25
1717,2852055,"720 Summer Oak Dr, Ballwin, MO 63021",760000,5,5,4600,38.573338,-90.599304,House for sale,SINGLE_FAMILY,4,,https://www.zillow.com/homedetails/720-Summer-Oak-Dr-Ballwin-MO-63021/2852055_zpid/,FALSE,FALSE,720 Summer Oak Dr,Ballwin,MO 63021,MO,63021,Missouri,168100,0.64,1134,4.7,9436,4.7,9436,78990.25
1718,2429061,"409 E 90th St, Kansas City, MO 64131",215000,3,1,920,38.964485,-94.58526,Coming soon,SINGLE_FAMILY,1,,https://www.zillow.com/homedetails/409-E-90th-St-Kansas-City-MO-64131/2429061_zpid/,FALSE,FALSE,409 E 90th St,Kansas City,MO 64131,MO,64131,Missouri,168100,0.64,1134,4.7,9436,4.7,9436,78990.25
1719,230561291,"205 Kinder Ave, Sikeston, MO 63801",185000,3,2,1287,36.888775,-89.55328,Coming soon,SINGLE_FAMILY,2,,https://www.zillow.com/homedetails/205-Kinder-Ave-Sikeston-MO-63801/230561291_zpid/,FALSE,FALSE,205 Kinder Ave,Sikeston,MO 63801,MO,63801,Missouri,168100,0.64,1134,4.7,9436,4.7,9436,78990.25
1720,110506530,"2706 Meadow Ridge Dr, Saint Joseph, MO 64504",382500,4,3,2672,39.710545,-94.826294,Coming soon,SINGLE_FAMILY,1,,https://www.zillow.com/homedetails/2706-Meadow-Ridge-Dr-Saint-Joseph-MO-64504/110506530_zpid/,FALSE,FALSE,2706 Meadow Ridge Dr,Saint Joseph,MO 64504,MO,64504,Missouri,168100,0.64,1134,4.7,9436,4.7,9436,78990.25
1721,2426065,"7846 Summit St, Kansas City, MO 64114",329000,3,2,1062,38.985455,-94.599396,Coming soon,SINGLE_FAMILY,1,,https://www.zillow.com/homedetails/7846-Summit-St-Kansas-City-MO-64114/2426065_zpid/,FALSE,FALSE,7846 Summit St,Kansas City,MO 64114,MO,64114,Missouri,168100,0.64,1134,4.7,9436,4.7,9436,78990.25
1722,41628273,"7511 Kilbridge Dr, Knoxville, TN 37924",250000,3,2,1152,36.014854,-83.77833,House for sale,SINGLE_FAMILY,4,,https://www.zillow.com/homedetails/7511-Kilbridge-Dr-Knoxville-TN-37924/41628273_zpid/,FALSE,FALSE,7511 Kilbridge Dr,Knoxville,TN 37924,TN,37924,Tennessee,204700,0.43,921,,,,,
1723,81256699,"3433 Middleford Dr, Cookeville, TN 38506",389900,3,2,1683,36.179443,-85.43948,House for sale,SINGLE_FAMILY,3,,https://www.zillow.com/homedetails/3433-Middleford-Dr-Cookeville-TN-38506/81256699_zpid/,TRUE,FALSE,3433 Middleford Dr,Cookeville,TN 38506,TN,38506,Tennessee,204700,0.43,921,,,,,
1724,41706622,"12113 S Fox Den Dr, Knoxville, TN 37934",1590000,3,4,3268,35.86912,-84.187614,House for sale,SINGLE_FAMILY,2,,https://www.zillow.com/homedetails/12113-S-Fox-Den-Dr-Knoxville-TN-37934/41706622_zpid/,FALSE,FALSE,12113 S Fox Den Dr,Knoxville,TN 37934,TN,37934,Tennessee,204700,0.43,921,,,,,
1725,41993832,"5461 Buffalo Valley Rd, Cookeville, TN 38501",450000,4,3,2792,36.14855,-85.61378,House for sale,SINGLE_FAMILY,5,,https://www.zillow.com/homedetails/5461-Buffalo-Valley-Rd-Cookeville-TN-38501/41993832_zpid/,TRUE,FALSE,5461 Buffalo Valley Rd,Cookeville,TN 38501,TN,38501,Tennessee,204700,0.43,921,,,,,
1726,41488013,"7474 Evolene Cir, Talbott, TN 37877",650000,3,3,2552,36.197144,-83.44063,House for sale,SINGLE_FAMILY,36,,https://www.zillow.com/homedetails/7474-Evolene-Cir-Talbott-TN-37877/41488013_zpid/,FALSE,FALSE,7474 Evolene Cir,Talbott,TN 37877,TN,37877,Tennessee,204700,0.43,921,,,,,
1727,347355615,"1081 Donahue Rd, Pulaski, TN 38478",435000,2,2,1430,35.137993,-87.06399,House for sale,SINGLE_FAMILY,5,,https://www.zillow.com/homedetails/1081-Donahue-Rd-Pulaski-TN-38478/347355615_zpid/,TRUE,FALSE,1081 Donahue Rd,Pulaski,TN 38478,TN,38478,Tennessee,204700,0.43,921,,,,,
1728,2053387995,"1523 Kingbird Dr, Clarksville, TN 37040",379500,4,3,2273,36.638527,-87.2988,House for sale,SINGLE_FAMILY,9,,https://www.zillow.com/homedetails/1523-Kingbird-Dr-Clarksville-TN-37040/2053387995_zpid/,FALSE,FALSE,1523 Kingbird Dr,Clarksville,TN 37040,TN,37040,Tennessee,204700,0.43,921,,,,,
1729,70521702,"1541 Clear Creek Rd, Crossville, TN 38571",450000,3,4,3711,36.101166,-85.088554,House for sale,SINGLE_FAMILY,26,,https://www.zillow.com/homedetails/1541-Clear-Creek-Rd-Crossville-TN-38571/70521702_zpid/,FALSE,FALSE,1541 Clear Creek Rd,Crossville,TN 38571,TN,38571,Tennessee,204700,0.43,921,,,,,
1730,80502368,"2430 Maplewood Dr, Chattanooga, TN 37421",359900,3,3,1926,35.033096,-85.10125,House for sale,SINGLE_FAMILY,5,350100,https://www.zillow.com/homedetails/2430-Maplewood-Dr-Chattanooga-TN-37421/80502368_zpid/,TRUE,FALSE,2430 Maplewood Dr,Chattanooga,TN 37421,TN,37421,Tennessee,204700,0.43,921,,,,,
1731,40814889,"966 Poplar St, Alcoa, TN 37701",325000,3,2,1380,35.79583,-83.968185,House for sale,SINGLE_FAMILY,2,,https://www.zillow.com/homedetails/966-Poplar-St-Alcoa-TN-37701/40814889_zpid/,FALSE,FALSE,966 Poplar St,Alcoa,TN 37701,TN,37701,Tennessee,204700,0.43,921,,,,,
1732,460062459,"703 SW Redwine St Lot 24, Knoxville, TN 37920",475000,3,2,1397,35.94619,-83.921005,New construction,SINGLE_FAMILY,8,,https://www.zillow.com/homedetails/703-SW-Redwine-St-LOT-24-Knoxville-TN-37920/460062459_zpid/,FALSE,FALSE,703 SW Redwine St Lot 24,Knoxville,TN 37920,TN,37920,Tennessee,204700,0.43,921,,,,,
1733,42039829,"119 Baumgartner Rd, Harriman, TN 37748",325000,4,2,2594,35.91827,-84.56416,House for sale,SINGLE_FAMILY,57,,https://www.zillow.com/homedetails/119-Baumgartner-Rd-Harriman-TN-37748/42039829_zpid/,FALSE,FALSE,119 Baumgartner Rd,Harriman,TN 37748,TN,37748,Tennessee,204700,0.43,921,,,,,
1734,70540932,"2465 Old Charlotte Pike, Franklin, TN 37064",24000000,10,14,23138,35.943867,-86.940285,House for sale,SINGLE_FAMILY,183,,https://www.zillow.com/homedetails/2465-Old-Charlotte-Pike-Franklin-TN-37064/70540932_zpid/,FALSE,FALSE,2465 Old Charlotte Pike,Franklin,TN 37064,TN,37064,Tennessee,204700,0.43,921,,,,,
1735,63666171,"604 Cripple Creek Rd, Watauga, TN 37694",399900,5,3,3182,36.400566,-82.283226,House for sale,SINGLE_FAMILY,8,400200,https://www.zillow.com/homedetails/604-Cripple-Creek-Rd-Watauga-TN-37694/63666171_zpid/,FALSE,FALSE,604 Cripple Creek Rd,Watauga,TN 37694,TN,37694,Tennessee,204700,0.43,921,,,,,
1736,446652259,"1661 Sassafras Stand Ridge Rd, Linden, TN 37096",189900,3,2,1350,35.545162,-87.70076,House for sale,SINGLE_FAMILY,29,,https://www.zillow.com/homedetails/1661-Sassafras-Stand-Ridge-Rd-Linden-TN-37096/446652259_zpid/,FALSE,FALSE,1661 Sassafras Stand Ridge Rd,Linden,TN 37096,TN,37096,Tennessee,204700,0.43,921,,,,,
1737,244284595,"2713 Nottingham Dr, Columbia, TN 38401",449900,3,2,1610,35.704453,-86.98611,House for sale,SINGLE_FAMILY,4,,https://www.zillow.com/homedetails/2713-Nottingham-Dr-Columbia-TN-38401/244284595_zpid/,FALSE,FALSE,2713 Nottingham Dr,Columbia,TN 38401,TN,38401,Tennessee,204700,0.43,921,,,,,
1739,2063152034,"10137 Songbird Ln, Knoxville, TN 37931",540000,4,3,2461,35.968563,-84.14664,House for sale,SINGLE_FAMILY,5,,https://www.zillow.com/homedetails/10137-Songbird-Ln-Knoxville-TN-37931/2063152034_zpid/,FALSE,FALSE,10137 Songbird Ln,Knoxville,TN 37931,TN,37931,Tennessee,204700,0.43,921,,,,,
1740,41149321,"61 Lutie St, Nashville, TN 37210",575000,4,3,1516,36.116512,-86.73739,House for sale,SINGLE_FAMILY,5,,https://www.zillow.com/homedetails/61-Lutie-St-Nashville-TN-37210/41149321_zpid/,FALSE,FALSE,61 Lutie St,Nashville,TN 37210,TN,37210,Tennessee,204700,0.43,921,,,,,
1741,41679540,"6911 Nubbin Ridge Dr, Knoxville, TN 37919",800000,3,2,2838,35.916958,-84.011024,House for sale,SINGLE_FAMILY,10,,https://www.zillow.com/homedetails/6911-Nubbin-Ridge-Dr-Knoxville-TN-37919/41679540_zpid/,FALSE,FALSE,6911 Nubbin Ridge Dr,Knoxville,TN 37919,TN,37919,Tennessee,204700,0.43,921,,,,,
1742,439463469,"599 Dt Vise Loop, Parsons, TN 38363",789900,4,4,4316,35.70447,-88.117455,House for sale,SINGLE_FAMILY,118,,https://www.zillow.com/homedetails/599-Dt-Vise-Loop-Parsons-TN-38363/439463469_zpid/,FALSE,FALSE,599 Dt Vise Loop,Parsons,TN 38363,TN,38363,Tennessee,204700,0.43,921,,,,,
1743,41556039,"378 Holleman Bend Ln, Granville, TN 38564",300000,3,3,2175,36.284748,-85.80073,House for sale,SINGLE_FAMILY,81,,https://www.zillow.com/homedetails/378-Holleman-Bend-Ln-Granville-TN-38564/41556039_zpid/,FALSE,FALSE,378 Holleman Bend Ln,Granville,TN 38564,TN,38564,Tennessee,204700,0.43,921,,,,,
1744,40856384,"446 Hickory Hills Dr NE, Cleveland, TN 37312",525000,4,3,2933,35.236145,-84.79672,House for sale,SINGLE_FAMILY,6,510500,https://www.zillow.com/homedetails/446-Hickory-Hills-Dr-NE-Cleveland-TN-37312/40856384_zpid/,FALSE,FALSE,446 Hickory Hills Dr NE,Cleveland,TN 37312,TN,37312,Tennessee,204700,0.43,921,,,,,
1745,41849167,"290 Andrew Jackson Dr, Clarksville, TN 37043",399900,3,2,2025,36.546394,-87.32436,House for sale,SINGLE_FAMILY,1,,https://www.zillow.com/homedetails/290-Andrew-Jackson-Dr-Clarksville-TN-37043/41849167_zpid/,FALSE,FALSE,290 Andrew Jackson Dr,Clarksville,TN 37043,TN,37043,Tennessee,204700,0.43,921,,,,,
1746,81105276,"400 Cabbage Cemetery Rd, Washburn, TN 37888",625000,6,4,4844,36.314907,-83.67157,House for sale,SINGLE_FAMILY,5,,https://www.zillow.com/homedetails/400-Cabbage-Cemetery-Rd-Washburn-TN-37888/81105276_zpid/,FALSE,FALSE,400 Cabbage Cemetery Rd,Washburn,TN 37888,TN,37888,Tennessee,204700,0.43,921,,,,,
1747,41099724,"1109 N 6th St, Nashville, TN 37207",675000,4,3,1936,36.1911,-86.7606,Coming soon,SINGLE_FAMILY,1,,https://www.zillow.com/homedetails/1109-N-6th-St-Nashville-TN-37207/41099724_zpid/,FALSE,FALSE,1109 N 6th St,Nashville,TN 37207,TN,37207,Tennessee,204700,0.43,921,,,,,
1748,66905314,"20 Palisades Pkwy, Oak Ridge, TN 37830",839900,4,4,3513,36.040874,-84.205986,House for sale,SINGLE_FAMILY,4,,https://www.zillow.com/homedetails/20-Palisades-Pkwy-Oak-Ridge-TN-37830/66905314_zpid/,FALSE,FALSE,20 Palisades Pkwy,Oak Ridge,TN 37830,TN,37830,Tennessee,204700,0.43,921,,,,,
1749,81026929,"2401 Coning Rd, Maryville, TN 37803",510000,3,4,2035,35.652714,-83.992455,House for sale,SINGLE_FAMILY,26,,https://www.zillow.com/homedetails/2401-Coning-Rd-Maryville-TN-37803/81026929_zpid/,FALSE,FALSE,2401 Coning Rd,Maryville,TN 37803,TN,37803,Tennessee,204700,0.43,921,,,,,
1750,444002287,"6353 Us Highway 51, Millington, TN 38053",99900,4,2,2097,35.299854,-89.95575,House for sale,SINGLE_FAMILY,10,,https://www.zillow.com/homedetails/6353-Us-Highway-51-Millington-TN-38053/444002287_zpid/,FALSE,FALSE,6353 Us Highway 51,Millington,TN 38053,TN,38053,Tennessee,204700,0.43,921,,,,,
1751,42271708,"3153 Kirkcaldy Rd, Memphis, TN 38128",174900,3,2,1906,35.211826,-89.95861,House for sale,SINGLE_FAMILY,5,171100,https://www.zillow.com/homedetails/3153-Kirkcaldy-Rd-Memphis-TN-38128/42271708_zpid/,FALSE,FALSE,3153 Kirkcaldy Rd,Memphis,TN 38128,TN,38128,Tennessee,204700,0.43,921,,,,,
1752,81180258,"2405 Thompson Rd, Lewisburg, TN 37091",2585000,3,2,2314,35.376446,-86.7725,House for sale,SINGLE_FAMILY,92,,https://www.zillow.com/homedetails/2405-Thompson-Rd-Lewisburg-TN-37091/81180258_zpid/,FALSE,FALSE,2405 Thompson Rd,Lewisburg,TN 37091,TN,37091,Tennessee,204700,0.43,921,,,,,
1753,41390989,"5611 Moody Sawyer Rd, Hixson, TN 37343",339000,4,2,2111,35.15461,-85.257706,House for sale,SINGLE_FAMILY,2,328800,https://www.zillow.com/homedetails/5611-Moody-Sawyer-Rd-Hixson-TN-37343/41390989_zpid/,FALSE,FALSE,5611 Moody Sawyer Rd,Hixson,TN 37343,TN,37343,Tennessee,204700,0.43,921,,,,,
1754,197280699,"629 Goodman Dr, Gallatin, TN 37066",634900,4,3,3046,36.388214,-86.49608,House for sale,SINGLE_FAMILY,23,,https://www.zillow.com/homedetails/629-Goodman-Dr-Gallatin-TN-37066/197280699_zpid/,FALSE,FALSE,629 Goodman Dr,Gallatin,TN 37066,TN,37066,Tennessee,204700,0.43,921,,,,,
1755,40981856,"228 Tiger Creek Rd, Roan Mountain, TN 37687",10000,2,1,1364,36.216576,-82.18405,Auction,SINGLE_FAMILY,18,,https://www.zillow.com/homedetails/228-Tiger-Creek-Rd-Roan-Mountain-TN-37687/40981856_zpid/,FALSE,FALSE,228 Tiger Creek Rd,Roan Mountain,TN 37687,TN,37687,Tennessee,204700,0.43,921,,,,,
1756,55756254,"171 Fieldstone Ln, Pikeville, TN 37367",575000,1,2,1344,35.54241,-85.31127,House for sale,SINGLE_FAMILY,4,543300,https://www.zillow.com/homedetails/171-Fieldstone-Ln-Pikeville-TN-37367/55756254_zpid/,FALSE,FALSE,171 Fieldstone Ln,Pikeville,TN 37367,TN,37367,Tennessee,204700,0.43,921,,,,,
1757,42002683,"5439 Minnis Rd, Springfield, TN 37172",799900,4,2,1972,36.58513,-86.9323,House for sale,SINGLE_FAMILY,4,,https://www.zillow.com/homedetails/5439-Minnis-Rd-Springfield-TN-37172/42002683_zpid/,FALSE,FALSE,5439 Minnis Rd,Springfield,TN 37172,TN,37172,Tennessee,204700,0.43,921,,,,,
1758,41660687,"7731 Jenkins Rd, Knoxville, TN 37931",345000,4,3,1800,35.95239,-84.08034,House for sale,SINGLE_FAMILY,4,,https://www.zillow.com/homedetails/7731-Jenkins-Rd-Knoxville-TN-37931/41660687_zpid/,FALSE,FALSE,7731 Jenkins Rd,Knoxville,TN 37931,TN,37931,Tennessee,204700,0.43,921,,,,,
1759,116204469,"2823 Johnston St, Knoxville, TN 37921",350000,3,3,1710,35.98635,-83.9527,New construction,SINGLE_FAMILY,8,,https://www.zillow.com/homedetails/2823-Johnston-St-Knoxville-TN-37921/116204469_zpid/,FALSE,FALSE,2823 Johnston St,Knoxville,TN 37921,TN,37921,Tennessee,204700,0.43,921,,,,,
1760,41589487,"4502 York Rd, Knoxville, TN 37938",379900,4,3,3040,36.115387,-83.95331,For sale by owner,SINGLE_FAMILY,11,,https://www.zillow.com/homedetails/4502-York-Rd-Knoxville-TN-37938/41589487_zpid/,FALSE,FALSE,4502 York Rd,Knoxville,TN 37938,TN,37938,Tennessee,204700,0.43,921,,,,,
1761,41884371,"3607 Airport Rd, Rockwood, TN 37854",274900,4,3,4611,35.9398,-84.681854,House for sale,SINGLE_FAMILY,93,,https://www.zillow.com/homedetails/3607-Airport-Rd-Rockwood-TN-37854/41884371_zpid/,FALSE,FALSE,3607 Airport Rd,Rockwood,TN 37854,TN,37854,Tennessee,204700,0.43,921,,,,,
1762,41199099,"336 Cedarmont Dr, Nashville, TN 37211",415000,3,4,2119,36.04257,-86.70286,House for sale,SINGLE_FAMILY,3,,https://www.zillow.com/homedetails/336-Cedarmont-Dr-Nashville-TN-37211/41199099_zpid/,FALSE,FALSE,336 Cedarmont Dr,Nashville,TN 37211,TN,37211,Tennessee,204700,0.43,921,,,,,
1763,55250010,"8946 Fuller Rd, Chattanooga, TN 37421",399000,4,3,2052,34.99682,-85.127,House for sale,SINGLE_FAMILY,3,397800,https://www.zillow.com/homedetails/8946-Fuller-Rd-Chattanooga-TN-37421/55250010_zpid/,FALSE,FALSE,8946 Fuller Rd,Chattanooga,TN 37421,TN,37421,Tennessee,204700,0.43,921,,,,,
1764,2083939415,"4983 Rowen Oak Cv, Collierville, TN 38017",950000,8,11,11895,35.01233,-89.71882,House for sale,SINGLE_FAMILY,11,899100,https://www.zillow.com/homedetails/4983-Rowen-Oak-Cv-Collierville-TN-38017/2083939415_zpid/,FALSE,FALSE,4983 Rowen Oak Cv,Collierville,TN 38017,TN,38017,Tennessee,204700,0.43,921,,,,,
1765,41660753,"8908 Grantop Dr, Knoxville, TN 37923",439000,4,3,2612,35.955986,-84.08772,House for sale,SINGLE_FAMILY,11,,https://www.zillow.com/homedetails/8908-Grantop-Dr-Knoxville-TN-37923/41660753_zpid/,TRUE,FALSE,8908 Grantop Dr,Knoxville,TN 37923,TN,37923,Tennessee,204700,0.43,921,,,,,
1766,42021553,"109 Scenic Hill Dr, Spring City, TN 37381",489000,4,3,2520,35.6783,-84.85656,House for sale,SINGLE_FAMILY,94,,https://www.zillow.com/homedetails/109-Scenic-Hill-Dr-Spring-City-TN-37381/42021553_zpid/,FALSE,FALSE,109 Scenic Hill Dr,Spring City,TN 37381,TN,37381,Tennessee,204700,0.43,921,,,,,
1767,40816641,"2501 Cecelia Ave, Maryville, TN 37804",190000,3,2,1430,35.789192,-83.94883,House for sale,SINGLE_FAMILY,4,,https://www.zillow.com/homedetails/2501-Cecelia-Ave-Maryville-TN-37804/40816641_zpid/,FALSE,FALSE,2501 Cecelia Ave,Maryville,TN 37804,TN,37804,Tennessee,204700,0.43,921,,,,,
1768,348292284,"6241 Fredonia Rd, Manchester, TN 37355",679900,4,3,2400,35.576164,-86.13716,House for sale,SINGLE_FAMILY,2,,https://www.zillow.com/homedetails/6241-Fredonia-Rd-Manchester-TN-37355/348292284_zpid/,FALSE,FALSE,6241 Fredonia Rd,Manchester,TN 37355,TN,37355,Tennessee,204700,0.43,921,,,,,
1769,41544474,"108 N Fork Branch Rd, Rogersville, TN 37857",279900,3,2,1290,36.327324,-83.01317,House for sale,SINGLE_FAMILY,3,275100,https://www.zillow.com/homedetails/108-N-Fork-Branch-Rd-Rogersville-TN-37857/41544474_zpid/,FALSE,FALSE,108 N Fork Branch Rd,Rogersville,TN 37857,TN,37857,Tennessee,204700,0.43,921,,,,,
1770,42034344,"117 Normandy Rd, Oak Ridge, TN 37830",539000,4,3,2700,35.989975,-84.32971,House for sale,SINGLE_FAMILY,3,,https://www.zillow.com/homedetails/117-Normandy-Rd-Oak-Ridge-TN-37830/42034344_zpid/,TRUE,FALSE,117 Normandy Rd,Oak Ridge,TN 37830,TN,37830,Tennessee,204700,0.43,921,,,,,
1771,41495716,"3440 Sulphur Springs Rd, Morristown, TN 37813",259500,3,2,1568,36.168114,-83.295685,House for sale,SINGLE_FAMILY,10,,https://www.zillow.com/homedetails/3440-Sulphur-Springs-Rd-Morristown-TN-37813/41495716_zpid/,FALSE,FALSE,3440 Sulphur Springs Rd,Morristown,TN 37813,TN,37813,Tennessee,204700,0.43,921,,,,,
1772,41749396,"115 Kawatuska Way, Loudon, TN 37774",785000,5,4,3954,35.687862,-84.25948,House for sale,SINGLE_FAMILY,23,,https://www.zillow.com/homedetails/115-Kawatuska-Way-Loudon-TN-37774/41749396_zpid/,FALSE,FALSE,115 Kawatuska Way,Loudon,TN 37774,TN,37774,Tennessee,204700,0.43,921,,,,,
1773,41357185,"979 Highway 92, Rutledge, TN 37861",350000,2,1,970,36.258816,-83.525375,House for sale,SINGLE_FAMILY,113,,https://www.zillow.com/homedetails/979-Highway-92-Rutledge-TN-37861/41357185_zpid/,FALSE,FALSE,979 Highway 92,Rutledge,TN 37861,TN,37861,Tennessee,204700,0.43,921,,,,,
1774,123499144,"4228 Stone Hall Blvd, Hermitage, TN 37076",725000,4,4,3145,36.192776,-86.63799,Coming soon,SINGLE_FAMILY,6,,https://www.zillow.com/homedetails/4228-Stone-Hall-Blvd-Hermitage-TN-37076/123499144_zpid/,FALSE,FALSE,4228 Stone Hall Blvd,Hermitage,TN 37076,TN,37076,Tennessee,204700,0.43,921,,,,,
1775,81050873,"171 Wrenwood Way, Greenback, TN 37742",915000,5,6,4724,35.64736,-84.12218,House for sale,SINGLE_FAMILY,9,,https://www.zillow.com/homedetails/171-Wrenwood-Way-Greenback-TN-37742/81050873_zpid/,FALSE,FALSE,171 Wrenwood Way,Greenback,TN 37742,TN,37742,Tennessee,204700,0.43,921,,,,,
1776,42442216,"1037 Watauga St, Kingsport, TN 37660",347500,4,2,2420,36.548397,-82.54788,House for sale,SINGLE_FAMILY,3,335400,https://www.zillow.com/homedetails/1037-Watauga-St-Kingsport-TN-37660/42442216_zpid/,TRUE,FALSE,1037 Watauga St,Kingsport,TN 37660,TN,37660,Tennessee,204700,0.43,921,,,,,
1777,42363099,"8378 Drury Ln, Germantown, TN 38139",625000,4,3,3628,35.081387,-89.78329,House for sale,SINGLE_FAMILY,1,603300,https://www.zillow.com/homedetails/8378-Drury-Ln-Germantown-TN-38139/42363099_zpid/,TRUE,FALSE,8378 Drury Ln,Germantown,TN 38139,TN,38139,Tennessee,204700,0.43,921,,,,,
1778,41683385,"5604 W Martin Mill Pike, Knoxville, TN 37920",289900,2,2,1176,35.91348,-83.90093,House for sale,SINGLE_FAMILY,8,,https://www.zillow.com/homedetails/5604-W-Martin-Mill-Pike-Knoxville-TN-37920/41683385_zpid/,FALSE,FALSE,5604 W Martin Mill Pike,Knoxville,TN 37920,TN,37920,Tennessee,204700,0.43,921,,,,,
1779,41897926,"124 Lindsey Cemetery Rd, Madisonville, TN 37354",992500,2,2,5062,35.521835,-84.22321,House for sale,SINGLE_FAMILY,12,,https://www.zillow.com/homedetails/124-Lindsey-Cemetery-Rd-Madisonville-TN-37354/41897926_zpid/,FALSE,FALSE,124 Lindsey Cemetery Rd,Madisonville,TN 37354,TN,37354,Tennessee,204700,0.43,921,,,,,
1780,70293842,"1363 Standing Stone Cir, Columbia, TN 38401",659900,4,3,2749,35.617985,-86.959885,House for sale,SINGLE_FAMILY,5,,https://www.zillow.com/homedetails/1363-Standing-Stone-Cir-Columbia-TN-38401/70293842_zpid/,FALSE,FALSE,1363 Standing Stone Cir,Columbia,TN 38401,TN,38401,Tennessee,204700,0.43,921,,,,,
1781,41873062,"3650 River Rd, Decatur, TN 37322",1,3,2,2541,35.560955,-84.781715,Auction,SINGLE_FAMILY,2,,https://www.zillow.com/homedetails/3650-River-Rd-Decatur-TN-37322/41873062_zpid/,FALSE,FALSE,3650 River Rd,Decatur,TN 37322,TN,37322,Tennessee,204700,0.43,921,,,,,
1782,41482321,"1540 Kidwell Ridge Rd, Morristown, TN 37814",425000,4,3,2872,36.210957,-83.37235,House for sale,SINGLE_FAMILY,166,,https://www.zillow.com/homedetails/1540-Kidwell-Ridge-Rd-Morristown-TN-37814/41482321_zpid/,FALSE,FALSE,1540 Kidwell Ridge Rd,Morristown,TN 37814,TN,37814,Tennessee,204700,0.43,921,,,,,
1783,41948848,"4115 Perry Hill Church Rd, Columbia, TN 38401",762000,4,3,2396,35.499725,-87.07154,House for sale,SINGLE_FAMILY,8,,https://www.zillow.com/homedetails/4115-Perry-Hill-Church-Rd-Columbia-TN-38401/41948848_zpid/,FALSE,FALSE,4115 Perry Hill Church Rd,Columbia,TN 38401,TN,38401,Tennessee,204700,0.43,921,,,,,
